,egypt_def,min_HAD,sudan_def,ethiopia_hydro
0,0.063698925,170.04037,0.0,14.0098915
1,0.2743123,167.11165,0.0,13.290453
2,0.0036382072,178.10178,0.0,19.09946
3,0.004411257,178.7241,0.0,19.77953
4,18.351717,150.20029,0.10797871,7.945507
5,0.003711081,177.12102,0.0,17.971376
6,18.830418,150.08295,0.15669975,7.61416
7,3.448553,154.92612,0.0,11.743578
8,3.805894,154.73033,0.0,11.656082
9,0.7490364,164.5043,0.0,12.77
10,18.761871,149.78137,0.103410766,8.102022
11,0.006480024,175.56934,0.0,15.258155
12,15.752679,151.47304,0.04185985,8.293184
13,2.7571225,157.76686,0.0,11.830744
14,0.012124067,175.27516,0.0,15.297672
15,13.2869005,152.15176,0.03619818,9.404259
16,0.40709147,165.80072,0.0,12.790658
17,8.967107,152.92636,0.026172923,10.473629
18,0.005710327,175.86328,0.0,15.740878
19,0.0042140726,177.91064,0.0,18.53764
20,0.8093987,164.28537,0.0,12.750346
21,15.01033,151.29967,0.042506684,9.000562
22,11.587236,152.61179,0.023728328,9.1707325
23,0.011871652,174.72949,0.0,14.632709
24,3.9265857,154.0339,0.0,10.89458
25,4.5581894,154.2277,0.0,10.955161
26,0.0060157375,176.2146,0.0,16.778666
27,0.0040984415,178.39418,0.0,19.474754
28,3.1673691,155.28162,0.0,11.781184
29,0.0059087807,178.82773,0.0,19.864054
30,4.6276755,154.24168,0.0,10.954581
31,0.013497817,174.30153,0.0,14.496771
32,0.008629105,178.52046,0.0,19.636778
33,16.596397,150.6751,0.04626706,7.7407794
34,0.0034708655,178.59277,0.0,19.491987
35,0.0058191065,177.01926,0.0,17.742676
36,0.0032799777,179.0124,0.0,19.869392
37,0.016511532,174.02873,0.0,14.361088
38,0.0043948353,178.18166,0.0,18.939833
39,0.0049722134,177.6023,0.0,18.401358
40,4.842854,153.65733,0.0,10.608014
41,0.6861015,165.21713,0.0,12.999861
42,0.010241275,175.03009,0.0,15.0859375
43,6.3906517,153.39209,0.0,10.85302
44,0.47855827,166.86824,0.0,13.410056
45,5.599329,153.68732,0.0,11.260744
46,15.130091,151.57858,0.035750832,8.570898
47,0.0063742413,176.78773,0.0,16.896189
48,0.82687354,160.89731,0.027512956,8.675634
49,0.0,178.9484,0.0,17.069235
50,0.123853795,174.6213,0.0,13.232383
51,0.12423561,174.65286,0.0,13.660269
52,0.0,178.67604,0.0,16.533298
53,7.538361e-05,177.76373,0.0,15.669382
54,0.14328848,173.4768,0.0,13.007876
55,2.3332014,152.33652,0.46899486,6.059428
56,0.9766793,157.94644,0.03542568,7.490789
57,0.0,179.10063,0.0,17.534452
58,0.7172296,162.62816,0.015364786,9.59108
59,0.9057371,159.53296,0.028483551,8.03144
60,0.0,179.01602,0.0,17.508621
61,0.0,178.61816,0.0,16.38992
62,0.17232867,171.13814,0.0,12.410528
63,0.0053611957,177.38701,0.0,15.631724
64,0.0975146,176.08403,0.0,14.398426
65,0.46239132,166.37973,0.00198712,11.088027
66,2.0162954,152.6262,0.35818076,6.306575
67,0.0,178.40012,0.0,16.275158
68,0.0664505,176.79013,0.0,15.182836
69,0.10021375,175.61018,0.0,14.048666
70,2.021253,152.62753,0.37146157,6.0850215
71,1.038089,155.76501,0.10378127,7.6957016
72,0.06452813,176.79283,0.0,15.165869
73,0.0,179.10443,0.0,17.577473
74,0.1588952,172.39249,0.0,12.48322
75,0.4286345,167.0773,0.0,11.034418
76,0.0,178.60233,0.0,16.316305
77,0.09531388,175.9794,0.0,14.211259
78,0.0,178.1953,0.0,16.157045
79,0.16439493,171.66241,0.0,12.839172
80,0.43897668,167.20674,0.0,10.835892
81,0.9372482,158.67763,0.033007056,7.9590216
82,0.0,177.24919,0.0,15.40328
83,1.922817,152.7783,0.31235605,6.0349655
84,0.081006624,176.32877,0.0,14.620691
85,0.50789773,166.37236,0.0022951532,10.28271
86,0.7207076,162.94795,0.012840131,9.246095
87,1.25145,154.22424,0.1580792,7.2374506
88,0.955161,157.74062,0.057673246,8.170961
89,0.39355558,167.73608,0.0,11.1737795
90,0.8316547,161.19124,0.022046871,8.380371
91,0.0020412155,178.08577,0.0,15.848109
92,1.4533459,153.48657,0.22148709,6.274268
93,0.16936353,171.74542,0.0,12.312429
94,0.16610546,171.89456,0.0,12.642909
95,0.8351754,160.4031,0.03260967,8.904516
96,0.11297341,175.774,0.0,10.906851
97,0.008322544,178.04622,0.0,13.638794
98,1.3007879,158.74196,0.0007127687,7.177056
99,0.009718212,178.24617,0.0,14.448336
100,0.00578234,179.1566,0.0,17.716255
101,0.008540991,178.16019,0.0,13.771434
102,3.809569,150.94199,0.071258955,6.0302486
103,0.0055611404,178.78189,0.0,16.557356
104,0.0073127653,178.94759,0.0,17.269875
105,0.008152919,178.48598,0.0,15.443703
106,0.0068386937,178.87828,0.0,16.851791
107,0.007562315,178.00569,0.0,12.695544
108,0.0069834813,178.3104,0.0,14.532952
109,1.1512076,161.27443,0.000350894,7.360877
110,0.00901867,177.84886,0.0,12.517567
111,0.022749405,177.8175,0.0,12.364497
112,0.0087972805,178.145,0.0,14.024798
113,0.0078124977,178.09337,0.0,13.384278
114,0.007702831,178.79582,0.0,16.54167
115,0.0058891904,179.13176,0.0,17.566616
116,0.0065311156,178.46875,0.0,15.362528
117,0.0076104086,178.80106,0.0,16.802198
118,0.6410528,166.92172,0.00021611675,8.184578
119,0.5449226,167.64458,0.00023437802,8.68369
120,0.14622347,173.46706,0.0,10.304083
121,0.006522541,178.81345,0.0,16.345818
122,0.10971741,175.68231,0.0,11.327611
123,0.008105806,178.27443,0.0,14.444839
124,1.0006586,162.44281,0.00032176348,7.809503
125,0.008626769,178.0919,0.0,13.565162
126,7.413818,150.11598,0.25148734,5.145118
127,2.0518637,153.15144,0.018151715,6.403387
128,0.0039955936,179.1374,0.0,17.3954
129,0.0077926586,178.33057,0.0,14.700474
130,0.14018936,173.39171,0.0,10.120126
131,0.0056715664,178.55798,0.0,15.325248
132,0.20491807,172.12206,3.4982945e-06,9.713584
133,0.006543772,178.44675,0.0,15.203069
134,1.9109739,153.37119,0.02302521,6.7021136
135,5.334764,150.49931,0.13846931,5.306221
136,4.6605506,150.80089,0.101855904,5.5455484
137,1.1582928,160.98106,0.0003454244,7.408183
138,0.008617973,178.57143,0.0,15.58606
139,0.007333205,178.07668,0.0,13.226574
140,5.6326084,150.26903,0.16400197,5.246552
141,0.10501075,176.0052,0.0,11.192272
142,0.6752367,166.52534,0.00025162916,8.14077
143,0.12884605,174.28621,0.0,10.124008
144,0.13664874,173.14594,0.0,12.416842
145,0.11383651,174.52838,0.0,14.082554
146,0.34002852,168.41695,0.00022394495,7.5469775
147,0.15370207,172.31512,0.0,11.680731
148,0.13075206,173.75415,0.0,12.972259
149,0.45244363,165.9353,0.036860786,5.3430524
150,0.3334436,168.48889,0.00022936908,7.593709
151,0.44399926,166.22887,0.07853715,5.486471
152,0.20978957,170.41104,0.0,9.932518
153,0.12297774,174.38544,0.0,13.78097
154,0.4434169,166.1946,0.04361037,5.494828
155,0.3816862,167.52809,0.00041466337,6.445416
156,0.00878776,176.99483,0.0,16.734577
157,0.10185942,175.10703,0.0,14.973478
158,0.007872716,177.24142,0.0,16.93575
159,0.19650175,170.90932,0.0,10.407553
160,0.19909923,170.76463,0.0,10.296655
161,0.0,177.15797,0.0,17.219534
162,0.14499031,172.8975,0.0,12.175297
163,0.5050223,165.04016,0.23526843,4.7396774
164,0.08874661,175.9319,0.0,15.677472
165,0.026761334,176.83557,0.0,16.331064
166,0.106726795,174.70865,0.0,14.624848
167,0.068505034,176.09363,0.0,15.903566
168,0.39933446,167.14267,0.029141678,6.1117887
169,0.120504074,174.55075,0.0,13.971505
170,0.13350688,173.50885,0.0,12.811164
171,0.31838417,168.86325,0.0002038478,8.022686
172,0.0,176.83582,0.0,16.7786
173,0.5028266,164.8487,0.19641043,4.727075
174,0.4473598,166.06372,0.035747066,5.4313416
175,0.28972757,169.5218,0.00015723293,8.815441
176,0.40508136,166.92433,0.011829274,6.0206184
177,0.4945824,165.2166,0.19660176,4.8597646
178,0.35397726,167.98204,0.0002295607,7.199088
179,0.12000862,174.59819,0.0,13.962168
180,0.23595208,170.27399,0.0,9.663579
181,0.11916454,174.1713,0.0,13.56787
182,0.29487914,169.32765,4.252913e-05,8.745161
183,0.12174612,174.1943,0.0,13.473561
184,0.38087413,167.56856,0.009797151,6.4391675
185,0.11186317,174.57446,0.0,14.195768
186,0.3655058,167.84003,0.00039364965,6.7546887
187,0.18126215,171.33531,0.0,10.826026
188,0.1116354,174.62476,0.0,14.343477
189,0.33367082,168.4769,0.00023311132,7.60154
190,0.014344436,177.03204,0.0,16.638002
191,0.13123587,173.75185,0.0,13.0083885
192,2.266123,157.86812,0.0,11.329969
193,5.435279,153.8135,0.0,9.648378
194,4.6239185,154.47827,0.0,9.902784
195,2.5631168,156.8009,0.0,11.125052
196,0.004305245,176.61446,0.0,18.35263
197,0.007220137,179.21677,0.0,19.125341
198,13.545399,150.94412,0.016195482,6.33527
199,0.0040287212,179.43051,0.0,19.505299
200,7.1990867,152.95085,0.0,9.658841
201,2.833022,157.18718,0.0,10.748338
202,0.004186229,176.69298,0.0,18.166468
203,0.009100888,176.58461,0.0,17.745968
204,0.009094623,175.44221,0.0,16.207998
205,4.268619,153.87106,0.0,10.7423935
206,1.2843429,162.90163,0.0,11.814226
207,9.616297,152.6907,0.0,8.06841
208,0.008090584,174.97281,0.0,13.449853
209,7.2601852,153.05066,0.0,9.347075
210,0.007684638,175.0653,0.0,15.272688
211,0.47771102,166.52525,0.0,10.976704
212,4.1752386,154.20375,0.0,10.656008
213,6.3931694,153.2266,0.0,9.749176
214,0.006879684,175.50154,0.0,16.20705
215,0.054190505,168.98717,0.0,12.080579
216,11.150533,151.92587,0.00049832993,7.1514688
217,0.009032596,174.87413,0.0,13.272006
218,0.5653751,165.92557,0.0,11.667265
219,0.03267144,170.45802,0.0,12.059421
220,9.861895,152.59424,2.1018212e-05,8.203458
221,11.447453,151.78783,0.0013555406,7.122259
222,12.050659,151.51164,0.0032843726,7.028721
223,0.014119271,172.65443,0.0,12.92399
224,0.0060284883,175.38292,0.0,15.369303
225,8.622268,152.85928,0.0,8.481984
226,15.113239,150.35237,0.035316,6.4556675
227,0.0067567285,178.45703,0.0,18.96494
228,0.032343294,170.32605,0.0,11.377704
229,0.004622806,175.92984,0.0,17.743359
230,0.0052983966,175.77428,0.0,16.830368
231,15.952629,150.3995,0.03789469,5.685248
232,15.401767,150.51778,0.029803187,5.7901144
233,0.004898459,176.26656,0.0,16.98914
234,0.015960107,174.40915,0.0,12.115279
235,0.018735427,171.746,0.0,12.211789
236,19.277617,149.62762,0.14866082,5.274215
237,7.266048,153.16492,0.0,8.748456
238,0.0125723425,173.32681,0.0,13.023352
239,0.41715875,166.41566,0.0,12.016485
240,7.8882527,152.67691,0.11530935,7.45442
241,0.00078495627,179.33104,0.0,18.14119
242,0.0010326074,178.83601,0.0,17.273712
243,0.031022273,174.69632,0.0,13.713683
244,0.00088136527,179.24867,0.0,17.869514
245,0.035438944,174.35925,0.0,13.334464
246,16.684002,150.44165,0.60589385,6.043474
247,0.034116536,175.68103,0.0,14.089411
248,15.054558,150.89566,0.49279144,6.4292874
249,0.042076096,172.53395,0.0,12.990535
250,11.623328,151.55551,0.28533798,7.0374174
251,0.054668583,171.76668,0.0,11.997017
252,4.290778,153.45691,0.013799918,7.767448
253,2.029308,155.32607,0.006294123,9.204384
254,0.034451745,175.10796,0.0,13.7265215
255,0.77267593,162.54741,0.00016997519,10.159825
256,3.0640247,153.95622,0.0091349175,8.226729
257,0.0033849613,178.86737,0.0,17.145866
258,2.1099393,155.09941,0.0092097595,9.261451
259,0.03174205,176.86691,0.0,15.412828
260,1.0622921,160.61171,0.00028413447,9.769053
261,0.044105563,173.54433,0.0,12.554556
262,2.5414052,154.48834,0.012520374,9.043107
263,4.6126013,153.4069,0.017091008,7.711817
264,0.002376796,178.81224,0.0,18.082525
265,11.9300995,151.47537,0.3244996,7.2164974
266,0.06584752,169.2453,0.0,12.318237
267,0.38983655,165.85207,0.00012914646,10.842745
268,0.006981337,178.66396,0.0,16.958662
269,4.435299,153.42395,0.0286904,8.0203495
270,0.053073134,171.15211,0.0,12.173166
271,1.7019362,157.04993,0.00053918274,8.870842
272,0.6331015,164.16304,0.00013428951,9.932829
273,0.0010384925,178.82973,0.0,17.413399
274,0.11039069,170.17665,0.0,10.978931
275,0.3505275,166.67549,0.0,10.679075
276,0.00087044924,178.9978,0.0,18.14947
277,0.0,178.83527,0.0,18.002663
278,6.8586097,152.73232,0.14371026,8.149704
279,0.0356812,176.27364,0.0,14.80664
280,0.44417778,165.77284,1.7947568e-05,10.447035
281,0.03533968,176.09987,0.0,14.389222
282,0.21566062,168.12129,0.0,11.342803
283,4.847294,153.33661,0.05647106,8.278973
284,0.035975806,175.63774,0.0,13.969162
285,0.034442633,176.63101,0.0,14.894464
286,0.03528513,175.06343,0.0,13.499936
287,0.029859453,177.37344,0.0,15.752104
288,0.0072722337,178.75996,0.0,17.811094
289,0.0036352386,178.81392,0.0,17.838734
290,4.6037602,151.69957,0.0030486407,7.899155
291,2.1853642,153.09193,0.00016435527,9.705656
292,1.2742944,157.16525,0.0,10.127931
293,0.35042578,167.43695,0.0,12.408983
294,0.006247362,176.99193,0.0,16.128273
295,0.42251962,166.56299,0.0,11.972488
296,0.0050358744,177.78119,0.0,17.275936
297,0.004057166,177.1277,0.0,16.73552
298,0.004677576,177.2718,0.0,16.849901
299,0.20176247,169.69206,0.0,12.862537
300,0.19718148,169.67435,0.0,13.130151
301,1.9126025,153.35217,0.00011368962,9.848348
302,1.4463614,155.34152,0.0,9.906047
303,6.265925,150.93243,0.113523304,7.272867
304,5.87581,151.0624,0.069730975,7.1123366
305,0.9386275,160.55603,0.0,10.839535
306,0.10595026,174.57735,0.0,14.391278
307,0.2634308,168.74466,0.0,12.226745
308,1.4433341,155.42526,0.0,9.883968
309,0.003957087,178.83806,0.0,18.002039
310,0.10756202,174.4419,0.0,13.970413
311,1.1624597,157.93866,0.0,10.491232
312,0.004792463,176.64845,0.0,15.693231
313,0.02905667,176.47063,0.0,15.798917
314,0.005154432,177.27971,0.0,16.978392
315,8.168561,150.38461,0.22406234,6.2878504
316,0.26459837,168.73601,0.0,12.300727
317,0.0055632605,178.7872,0.0,17.835562
318,0.53645325,165.10127,0.0,11.734944
319,0.005534784,177.07759,0.0,17.034044
320,0.006541197,176.84113,0.0,16.368382
321,0.3063051,168.27267,0.0,12.274447
322,0.0056785904,177.439,0.0,17.037914
323,0.006696944,178.9523,0.0,18.198223
324,0.0037901194,178.14664,0.0,17.19707
325,7.9486513,150.42352,0.16943426,6.357603
326,0.012644709,176.8127,0.0,16.189463
327,8.378613,150.31401,0.19051944,6.092058
328,0.107898295,174.46596,0.0,14.224257
329,4.74714,151.60408,0.016748233,7.6451936
330,0.2622151,168.64088,0.0,12.601068
331,0.8185215,161.43173,0.0,11.2119665
332,4.671478,151.67744,0.022392398,8.115556
333,3.398147,152.47473,0.00022958363,8.833659
334,0.005698334,178.19388,0.0,17.460905
335,11.968614,150.97878,0.16415238,6.0201583
336,9.926102,151.59877,0.12305582,6.545268
337,0.0004662086,178.569,0.0,18.114393
338,0.0015300612,178.08781,0.0,18.336824
339,1.2025887,160.79977,0.0,12.068748
340,0.034697305,175.81412,0.0,16.556623
341,12.402737,150.80328,0.18527895,6.248052
342,1.2925434,160.1579,0.0,11.492864
343,0.11328804,173.47473,0.0,15.340682
344,0.14832008,171.4733,0.0,13.696019
345,2.1164944,154.9788,0.0,10.159641
346,9.249992,151.96332,0.08645793,6.5722327
347,1.1222618,161.75238,0.0,11.249322
348,4.101558,153.95807,0.001241533,8.731696
349,0.1851791,169.09135,0.0,13.836325
350,0.15439463,170.29825,0.0,14.405894
351,0.09714485,174.50095,0.0,15.599187
352,9.165752,151.9414,0.11851616,7.0725994
353,12.892852,150.71666,0.1796674,5.831566
354,7.419139,152.53426,0.043502007,7.676368
355,0.001648334,176.76195,0.0,17.883886
356,0.0031375948,178.61235,0.0,18.19734
357,0.10500048,175.05527,0.0,14.533024
358,6.0174065,152.9297,0.018783845,7.5343513
359,0.0024772866,176.81886,0.0,18.031647
360,6.1577134,152.90297,0.029379452,7.4249153
361,1.773904,155.65968,0.0,11.016373
362,0.0011826789,177.95796,0.0,18.374535
363,1.0015385,162.39497,0.0,12.361267
364,0.0006320371,177.1068,0.0,17.903164
365,3.5791743,154.21587,0.0,8.663744
366,5.102432,153.40593,0.0017431283,7.7737274
367,0.014414655,176.32619,0.0,16.755402
368,2.4438484,153.33646,5.129936e-05,9.006757
369,1.0859518,161.82762,0.0,11.832486
370,0.0009869817,176.9208,0.0,17.911894
371,5.2954373,153.14345,0.0064899456,8.090698
372,0.003171482,178.38647,0.0,18.223137
373,1.6373947,156.85776,0.0,10.640837
374,3.2100196,154.3177,0.0,8.853559
375,2.412562,154.64699,0.0,9.686772
376,8.672106,152.22849,0.103645466,7.138739
377,0.0018736152,177.88103,0.0,18.464684
378,2.0989041,154.98311,0.0,10.255905
379,3.8198185,154.1408,0.0,8.718362
380,0.030582272,176.17989,0.0,16.696938
381,0.6878197,164.94855,0.0,12.76818
382,10.562764,151.3925,0.13629691,6.332639
383,0.012303822,174.44427,0.0,13.200571
384,0.0107654985,173.27588,0.0,13.867958
385,0.011565358,174.24864,0.0,13.00168
386,0.0007135117,177.7914,0.0,18.082428
387,0.7084295,164.02443,0.0,11.125416
388,0.76868665,163.31712,0.0,11.348411
389,0.0010555151,176.42642,0.0,17.14631
390,0.010434013,174.25014,0.0,13.334056
391,14.858753,150.05942,0.040083777,6.764603
392,0.0,178.39644,0.0,19.127655
393,6.3184786,153.43256,0.0,9.640407
394,0.7104011,163.27565,0.0,12.396805
395,0.0034490824,175.83604,0.0,14.803669
396,15.626107,149.94547,0.078310646,6.3601594
397,15.014936,150.06197,0.06079747,6.5118346
398,0.013237757,173.84119,0.0,13.093072
399,9.173156,152.46457,6.158068e-05,8.281315
400,1.23959,160.38959,0.0,11.523388
401,0.8198248,162.46275,0.0,12.290232
402,1.9113176,156.5865,0.0,11.414854
403,0.000536166,177.80467,0.0,18.101532
404,0.0042897537,174.65561,0.0,13.960315
405,0.0019422437,178.31857,0.0,19.042175
406,13.93628,150.23387,0.017805846,6.9685
407,0.0014119152,178.09818,0.0,18.394531
408,0.0002465594,179.57872,0.0,19.351206
409,0.0001491379,179.58171,0.0,19.388613
410,0.0026978038,174.79997,0.0,14.526048
411,0.0,179.57915,0.0,19.601992
412,0.02003883,173.51985,0.0,12.421041
413,19.935911,149.15123,0.30873245,5.9113665
414,0.5805201,164.81056,0.0,11.154457
415,0.29937944,166.41425,0.0,11.634942
416,0.15890631,167.54668,0.0,12.633207
417,0.005348531,175.24904,0.0,13.954681
418,0.30912444,166.27496,0.0,12.497967
419,4.755353,154.11841,0.0,10.790545
420,11.1847925,150.92772,0.001935475,7.634469
421,5.7479033,153.5139,0.0,10.39505
422,0.33693197,166.08034,0.0,12.571989
423,0.00038277227,177.45876,0.0,17.917427
424,0.0017529062,178.07617,0.0,18.584185
425,7.5261207,152.66608,0.050119244,6.9154096
426,0.0014635494,175.34991,0.0,15.248508
427,0.038408317,169.60051,0.0,13.187372
428,0.012167568,173.03343,0.0,13.758749
429,0.00017030547,179.3364,0.0,19.31482
430,1.1160612,161.62079,0.0,11.142214
431,5.871215,151.2653,0.008347547,6.9855423
432,0.9593765,161.95094,0.0,10.180063
433,5.3139005,151.0035,0.0017028587,6.649982
434,1.3652929,159.17598,0.0,9.91958
435,0.024514562,173.36221,0.0,14.443434
436,10.114706,149.65749,0.18914744,5.847553
437,6.017058,151.19362,0.010169455,6.975749
438,0.0029092128,177.30835,0.0,17.567657
439,5.5332823,151.42633,0.0036742527,7.0135226
440,3.9902725,152.33289,0.00058675,7.2715983
441,0.0026866843,177.11955,0.0,17.4134
442,8.343706,150.02524,0.07622654,5.931444
443,0.01730396,174.44955,0.0,14.911062
444,0.009309382,175.57741,0.0,15.517347
445,0.0024863675,178.27122,0.0,17.900097
446,0.0026844062,177.45605,0.0,17.13292
447,0.1804026,168.67403,0.0,12.019305
448,0.0029846125,176.22447,0.0,16.807146
449,0.0029128199,176.77585,0.0,16.359833
450,1.585176,157.56108,0.0,8.9729
451,0.0039224406,176.84921,0.0,17.151237
452,3.7727818,153.43733,0.000494733,7.764617
453,0.003927345,178.16658,0.0,17.775375
454,0.0026372934,178.24551,0.0,17.977932
455,0.004455775,176.37813,0.0,16.366848
456,1.5023341,158.04648,0.0,9.615205
457,0.0030575125,178.27023,0.0,17.208054
458,0.11555554,169.46306,0.0,12.106483
459,8.398486,149.9916,0.07787244,5.9973474
460,0.023023553,173.91867,0.0,13.946296
461,0.5363172,165.56116,0.0,10.76872
462,0.012984048,174.51169,0.0,15.17539
463,0.002069534,178.99161,0.0,17.992037
464,7.3162704,150.30371,0.044266112,6.567153
465,0.58296686,165.23941,0.0,10.430815
466,0.03682348,171.23183,0.0,13.075744
467,0.6612006,164.47743,0.0,10.86713
468,0.03059,172.44844,0.0,13.344772
469,0.0034723526,176.42783,0.0,16.583101
470,0.0028117597,178.59581,0.0,17.723852
471,0.030973678,171.86237,0.0,13.616076
472,5.5987763,153.54073,0.0,10.499211
473,0.004282701,179.07016,0.0,18.064442
474,0.0039411117,176.25981,0.0,16.050581
475,7.079761,150.32277,0.029705394,6.380297
476,0.004938263,176.75006,0.0,16.886354
477,1.565433,157.56784,0.0,9.474856
478,0.0034351153,176.09529,0.0,16.598078
479,0.25825328,166.6123,0.0,10.648336
480,4.118952,153.43163,0.0002604171,7.7557087
481,16.151518,149.64333,0.35120323,5.5174174
482,0.0035637366,175.25449,0.0,13.974672
483,0.021140464,171.14323,0.0,12.41522
484,0.0012210589,177.49774,0.0,16.201088
485,2.4702423,154.50035,0.0,9.165965
486,16.413353,149.69962,0.3741847,5.205569
487,0.0032952484,175.00679,0.0,14.002415
488,0.006625452,174.34435,0.0,13.565204
489,0.0011195558,178.2537,0.0,16.96616
490,0.010584685,173.36218,0.0,12.499776
491,2.0024793,155.4484,0.0,9.035086
492,0.48398367,164.26608,0.0,10.624965
493,0.0025041811,179.5036,0.0,17.856726
494,14.407959,150.0872,0.20681375,5.418717
495,0.0035997534,178.64532,0.0,17.580034
496,1.4589899,158.492,0.0,9.114008
497,0.0033250023,176.98058,0.0,15.562117
498,0.00064624374,177.17616,0.0,16.317923
499,0.6956128,163.3706,0.0,9.788238
500,8.268295,152.69241,0.012674897,6.8198104
501,0.004586671,176.08725,0.0,14.923149
502,8.947618,151.97836,0.025149332,7.139942
503,0.004346829,175.0791,0.0,13.515939
504,2.8975482,153.94978,0.0,8.3088045
505,9.779747,151.31218,0.040147815,6.555266
506,0.000693325,177.54698,0.0,16.279667
507,0.0043283105,179.63118,0.0,18.075378
508,12.031865,150.47183,0.1273458,6.1600647
509,0.004236126,179.63118,0.0,18.014116
510,0.0059714937,175.1755,0.0,13.392634
511,3.7662604,153.58235,3.0262272e-05,7.8778806
512,0.0039541284,179.63118,0.0,18.110931
513,0.0,176.87325,0.0,16.471773
514,0.0053497553,175.51503,0.0,14.45664
515,2.664341,154.23294,0.0,8.649223
516,0.0025864784,177.24875,0.0,16.096718
517,0.0027041815,177.31279,0.0,16.447374
518,12.159324,150.56732,0.1383857,5.7094927
519,0.007522498,175.99393,0.0,15.727443
520,0.31241578,166.06552,0.0,10.520536
521,0.00081005716,176.42598,0.0,15.881103
522,9.82699,151.2486,0.0391679,6.571778
523,6.586454,152.80833,0.01157321,7.666237
524,0.000249059,179.30312,0.0,17.579994
525,0.0029011886,176.10658,0.0,14.760912
526,3.5014906,153.65874,7.323385e-06,8.049396
527,0.020722743,175.34998,0.0,14.25911
528,0.010109069,176.00581,0.0,14.997976
529,0.049688593,173.35394,0.0,12.5926895
530,0.6727172,165.14233,0.0,11.370115
531,0.010199656,175.94002,0.0,15.829459
532,5.7281084,153.02408,0.0050696977,9.154721
533,0.009295842,178.54367,0.0,17.421486
534,0.015315124,179.14201,0.0,19.571686
535,6.8970466,152.46056,0.0055355597,7.574776
536,9.387129,151.915,0.12152606,6.24232
537,0.062497616,173.81294,0.0,12.065933
538,0.010032324,178.91006,0.0,18.748468
539,0.009511156,176.98201,0.0,15.935984
540,0.008973755,179.06372,0.0,19.22338
541,0.00846314,178.9144,0.0,18.681887
542,0.008489607,176.42175,0.0,14.906565
543,0.009879231,176.2571,0.0,15.85248
544,0.008345579,178.88847,0.0,18.489243
545,1.7586998,160.16199,0.0,9.748003
546,0.015032051,175.39395,0.0,12.542397
547,0.11603077,170.18489,0.0,10.737308
548,6.010838,153.05519,0.004131985,7.703845
549,0.044325717,174.88283,0.0,13.704969
550,7.6181583,152.14311,0.014575671,7.9567566
551,3.0276349,154.61014,0.0,9.37704
552,6.026853,153.04031,0.0044072303,8.0128145
553,0.048960567,175.1425,0.0,12.970072
554,7.2455635,152.23726,0.012416413,8.117664
555,0.95126146,164.50185,0.0,10.09589
556,1.3996642,162.13521,0.0,9.805279
557,5.6500945,153.11197,0.0036073576,8.36818
558,8.127756,152.09206,0.020726478,7.3531575
559,0.011064505,178.79384,0.0,18.453445
560,0.069437265,173.54001,0.0,11.574936
561,0.009317374,179.196,0.0,19.460724
562,0.09096089,169.21013,0.0,11.682689
563,0.007857744,178.71426,0.0,18.366266
564,5.3359537,153.12012,0.0042335307,9.274032
565,0.00919418,177.1169,0.0,17.048708
566,3.8632066,153.55243,9.850951e-05,7.9194646
567,1.8772504,157.9761,0.0,10.771901
568,0.0077776453,179.22838,0.0,19.23766
569,0.054636728,172.72867,0.0,12.21315
570,0.043417018,174.65724,0.0,13.836528
571,0.0075134938,178.56581,0.0,17.784826
572,0.0074441056,178.97417,0.0,18.717194
573,0.009854995,179.0363,0.0,18.776806
574,0.009593485,178.06831,0.0,16.867386
575,6.302897,152.3094,0.047776837,8.563789
576,11.035625,151.13249,0.15041134,6.976939
577,10.976087,151.00067,0.16500533,7.3281946
578,0.0018640148,175.84116,0.0,15.396422
579,9.539692,151.58588,0.07024675,7.164314
580,0.31793886,166.77289,0.0,11.823623
581,0.0,179.1064,0.0,18.751646
582,3.8608332,153.94977,0.014429441,9.054573
583,0.004976253,175.89603,0.0,14.829787
584,0.0071870824,174.38516,0.0,14.598701
585,0.00056242774,176.08539,0.0,15.677874
586,3.9521644,153.80254,0.014524996,9.059019
587,12.802315,150.59398,0.2542968,6.854791
588,0.0025422962,177.58496,0.0,17.877676
589,0.0023644308,177.9128,0.0,17.939108
590,10.700775,151.03824,0.1642447,7.460776
591,0.0022809922,179.01384,0.0,18.447008
592,11.493967,150.94681,0.1645836,7.0224833
593,0.0023498698,176.69612,0.0,17.052246
594,2.7842462,157.2443,0.00022283473,9.297075
595,0.0010071051,176.13289,0.0,15.382611
596,7.0723814e-05,177.3551,0.0,17.785309
597,0.0011433812,176.615,0.0,17.335209
598,0.0,178.96428,0.0,18.223923
599,0.30092093,166.94153,0.0,11.090201
600,0.00130552,175.70396,0.0,15.625928
601,1.7381759,161.40456,0.0,10.113996
602,16.64004,150.10556,0.2922116,5.5317664
603,14.882236,150.41364,0.18683402,5.854033
604,0.0010147938,175.96109,0.0,16.056896
605,0.0,176.92934,0.0,17.38622
606,10.992684,151.04723,0.1610237,7.2034354
607,0.0020825383,178.07611,0.0,17.763111
608,17.675198,149.76001,0.44121236,5.7209454
609,0.019672487,172.44258,0.0,13.490078
610,13.788343,150.51363,0.2027521,6.381259
611,9.571607,151.57115,0.072612695,7.1817503
612,6.523744,152.5553,0.0053065196,8.382619
613,9.588449,151.5569,0.075325415,7.215716
614,0.22480546,167.61774,0.0,11.957128
